tmdbId,title,Ri,vi,genres,WR
9495,The Crow,3.58955223880597,67,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.5819841637456187
164,Breakfast at Tiffany's,3.590909090909091,44,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5799777736780607
22660,Old Yeller,3.6052631578947367,19,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3.5799604093640465
14506,The Adventures of Baron Munchausen,3.6153846153846154,13,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",3.5791820422942107
1991,Death Proof,3.6153846153846154,13,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.5791820422942107
16771,Barcelona,3.6153846153846154,13,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5791820422942107
9078,The Sword in the Stone,3.5961538461538463,26,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",3.5784290538371657
9326,Romancing the Stone,3.5846153846153848,65,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.5776760653801216
10860,Steel Magnolias,3.6,20,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.577537366656045
10895,Pinocchio,3.5833333333333335,66,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",3.5766928240461957
14741,The Goodbye Girl,3.607142857142857,14,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.5762493740610912
11000,The Birdcage,3.5806451612903225,93,"[{'id': 35, 'name': 'Comedy'}]",3.5760257839589573
293,A River Runs Through It,3.5892857142857144,28,"[{'id': 18, 'name': 'Drama'}]",3.5746032463329147
508,Love Actually,3.581818181818182,55,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",3.5743931338183748
308,Broken Flowers,3.6,15,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",3.5735261821303386
2075,Prizzi's Honor,3.6,15,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.5735261821303386
1443,The Virgin Suicides,3.5833333333333335,30,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.571133327898825
1552,Parenthood,3.5869565217391304,23,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",3.5710759194347075
8356,An Affair to Remember,3.59375,16,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.570990796539637
15765,What's Love Got to Do with It,3.59375,16,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",3.570990796539637
220,East of Eden,3.59375,16,"[{'id': 18, 'name': 'Drama'}]",3.570990796539637
10776,Little Shop of Horrors,3.577777777777778,45,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",3.5699781568905085
809,Shrek 2,3.574074074074074,81,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3.5697737563792495
10608,Bob Roberts,3.5806451612903225,31,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.56951666135567
2323,Field of Dreams,3.574626865671642,67,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",3.5694841637456185
20758,Father of the Bride,3.5833333333333335,24,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",3.5691549486391754
20504,The Book of Eli,3.588235294117647,17,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",3.568624436654982
1637,Speed,3.566666666666667,180,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",3.5650711559567334
2255,Chasing Amy,3.5692307692307694,65,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.564855552559609
404,The Straight Story,3.5789473684210527,19,"[{'id': 18, 'name': 'Drama'}]",3.5643354093640465
921,Cinderella Man,3.5789473684210527,19,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.5643354093640465
1429,25th Hour,3.574074074074074,27,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.563968327491237
36819,Time Bandits,3.5697674418604652,43,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",3.5635488053508837
3595,Ransom,3.5657894736842106,76,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.5624576752769608
1551,Flatliners,3.575,20,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3.56238585150453
106,Predator,3.5660377358490565,53,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",3.561495956055295
421,The Life Aquatic with Steve Zissou,3.5689655172413794,29,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.560922216658321
861,Total Recall,3.5625,104,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",3.560331052133756
1777,Fahrenheit 9/11,3.5652173913043477,46,[],3.5603175101635505
2056,The Station Agent,3.576923076923077,13,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3.5599512730634415
11826,Sexy Beast,3.576923076923077,13,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.5599512730634415
62177,Brave,3.576923076923077,13,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",3.5599512730634415
3109,The Quiet Man,3.576923076923077,13,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5599512730634415
9061,Just Cause,3.576923076923077,13,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3.5599512730634415
11224,Cinderella,3.5636363636363635,55,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",3.5596872514654336
11566,Dave,3.561111111111111,90,"[{'id': 35, 'name': 'Comedy'}]",3.5588226514529073
9283,Beautiful Girls,3.5681818181818183,22,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5588209457042708
11780,Rob Roy,3.5625,48,"[{'id': 12, 'name': 'Adventure'}]",3.5583398868794993
11236,The Secret Garden,3.564516129032258,31,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3.558153024992034
15472,The Girl with the Dragon Tattoo,3.5714285714285716,14,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",3.557730855542573
909,Meet Me in St. Louis,3.5714285714285716,14,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3.557730855542573
9367,El Mariachi,3.5714285714285716,14,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3.557730855542573
10897,The Little Rascals,3.5714285714285716,14,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",3.557730855542573
17917,Oliver!,3.5714285714285716,14,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",3.557730855542573
8195,Ronin,3.5625,40,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",3.557711945276406
36657,X-Men,3.559055118110236,127,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",3.5575623792832105
698,Moonraker,3.5652173913043477,23,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",3.5571870305458186
2112,Payback,3.5625,32,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.556860735547766
10559,Frequency,3.5609756097560976,41,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3.556643205549064
1271,300,3.559322033898305,59,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",3.556371293050687
2109,Rush Hour,3.558139534883721,43,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3.554620233922312
3525,Working Girl,3.56,25,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5541771868328813
1164,Babel,3.5625,16,"[{'id': 18, 'name': 'Drama'}]",3.5537494172292923
504,Monster,3.5625,16,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.5537494172292923
8512,Devil in a Blue Dress,3.5576923076923075,26,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3.55278802819614
14534,Rudy,3.5555555555555554,36,"[{'id': 18, 'name': 'Drama'}]",3.5522190428499893
660,Thunderball,3.5588235294117645,17,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.5519577699883156
544,There's Something About Mary,3.5528455284552845,123,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",3.5519024492621285
462,Erin Brockovich,3.552941176470588,85,"[{'id': 18, 'name': 'Drama'}]",3.551619725506627
10377,My Cousin Vinny,3.5526315789473686,76,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.5512217202207808
9603,Clueless,3.55,120,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.549313782704131
2621,Return to Me,3.5526315789473686,19,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.5487104093640465
9522,Wedding Crashers,3.5476190476190474,42,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.546522419993627
8649,Bringing Out the Dead,3.5476190476190474,21,"[{'id': 18, 'name': 'Drama'}]",3.545845091166161
819,Sleepers,3.5454545454545454,33,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.544755067383684
1788,Footloose,3.5416666666666665,24,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3.542127921612148
10436,The Age of Innocence,3.54,25,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.541019292096039
10699,Hero,3.5384615384615383,13,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",3.540720503832672
948,Halloween,3.5384615384615383,26,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",3.5399675153756274
985,Eraserhead,3.5357142857142856,14,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3.5392123370240545
6623,The Peacemaker,3.5357142857142856,14,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.5392123370240545
11184,Kinsey,3.5357142857142856,14,"[{'id': 18, 'name': 'Drama'}]",3.5392123370240545
11076,Fly Away Home,3.5357142857142856,14,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",3.5392123370240545
9440,Primary Colors,3.533333333333333,15,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.537811896416053
8012,Get Shorty,3.536842105263158,95,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.5375808620337916
9359,Maverick,3.535211267605634,71,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3.5364134892815415
1541,Thelma & Louise,3.533333333333333,45,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",3.5354953982698185
9372,Super Size Me,3.533333333333333,45,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.5354953982698185
699,For Your Eyes Only,3.5277777777777777,18,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.534152680633854
9869,Patriot Games,3.53125,48,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.5337497229450734
954,Mission: Impossible,3.5327380952380953,168,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.533473663533975
82690,Wreck-It Ralph,3.526315789473684,19,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",3.5330854093640465
1584,School of Rock,3.5294117647058822,51,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",3.5321677046820232
10948,The Fox and the Hound,3.5238095238095237,21,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",3.53113920881322
13370,A Mighty Wind,3.5238095238095237,21,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",3.53113920881322
9654,The Italian Job,3.5272727272727273,55,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",3.5302754867595514
10189,Pineapple Express,3.522727272727273,22,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",3.5302495171328423
8374,The Boondock Saints,3.522727272727273,22,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.5302495171328423
9403,Private Parts,3.5217391304347827,23,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.529409252768041
9942,Major League,3.5217391304347827,23,"[{'id': 35, 'name': 'Comedy'}]",3.529409252768041
454,Romeo + Juliet,3.5258620689655173,58,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.528996240840134
8051,Punch-Drunk Love,3.5208333333333335,24,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.528614408098635
49051,The Hobbit: An Unexpected Journey,3.52,25,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",3.527861397359197
577,To Die For,3.5232558139534884,43,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",3.527834519636598
1535,Spy Game,3.519230769230769,26,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3.5271470025551146
10625,Mean Girls,3.517857142857143,28,"[{'id': 35, 'name': 'Comedy'}]",3.5258227585280366
140607,Star Wars: The Force Awakens,3.5172413793103448,29,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",3.5252079309440347
557,Spider-Man,3.5223880597014925,134,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",3.5242090687050984
8699,Anchorman: The Legend of Ron Burgundy,3.514705882352941,34,"[{'id': 35, 'name': 'Comedy'}]",3.522526236162755
9837,The Prince of Egypt,3.5142857142857142,35,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",3.522056939576031
8393,The Gods Must Be Crazy,3.513888888888889,36,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",3.52160679795203
1073,Arlington Road,3.513888888888889,36,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",3.52160679795203
25,Jarhead,3.5,13,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",3.5214897346019027
14811,Fiddler on the Roof,3.5,13,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5214897346019027
47333,Jane Eyre,3.5,13,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5214897346019027
8068,Desperado,3.515873015873016,63,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",3.5205096460480196
2639,Deconstructing Harry,3.5,16,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.5192666586086023
116,Match Point,3.5,16,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",3.5192666586086023
9559,A Perfect World,3.5,17,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.5186244366549824
30497,The Texas Chain Saw Massacre,3.5,17,"[{'id': 27, 'name': 'Horror'}]",3.5186244366549824
4967,Keeping the Faith,3.5,18,"[{'id': 35, 'name': 'Comedy'}]",3.51802364837579
682,The Man with the Golden Gun,3.5,18,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.51802364837579
2295,Clerks II,3.5,18,"[{'id': 35, 'name': 'Comedy'}]",3.51802364837579
10147,Bad Santa,3.5,19,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",3.5174604093640465
59967,Looper,3.5,20,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",3.516931306049984
36955,True Lies,3.515151515151515,198,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.516866033647628
68721,Iron Man 3,3.5,21,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",3.516433326460279
12335,Bedknobs and Broomsticks,3.5,22,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",3.515963802847128
1571,Live Free or Die Hard,3.5,25,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.5147035026223548
926,Galaxy Quest,3.5076923076923077,65,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",3.5135735012775577
11688,The Emperor's New Groove,3.5,32,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3.512416291103322
11970,Hercules,3.5,32,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.512416291103322
11635,Old School,3.5,32,"[{'id': 35, 'name': 'Comedy'}]",3.512416291103322
168,Star Trek IV: The Voyage Home,3.5,65,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",3.5071632448673014
1213,The Talented Mr. Ripley,3.5,66,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.507072570881639
9473,"South Park: Bigger, Longer & Uncut",3.5,75,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",3.506349239768744
10490,Drop Dead Gorgeous,3.4615384615384617,13,"[{'id': 35, 'name': 'Comedy'}]",3.5022589653711336
11584,Roxanne,3.4615384615384617,13,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.5022589653711336
7551,Déjà Vu,3.4615384615384617,13,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",3.5022589653711336
16384,My Blue Heaven,3.4615384615384617,13,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",3.5022589653711336
9058,Only You,3.4642857142857144,14,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.5021752999870177
21991,State and Main,3.466666666666667,15,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.5020976107017674
150,48 Hrs.,3.46875,16,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.502025279298258
12101,Soylent Green,3.4705882352941178,17,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3.5019577699883158
200,Star Trek: Insurrection,3.4705882352941178,17,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",3.5019577699883158
1367,Rocky II,3.4705882352941178,17,"[{'id': 18, 'name': 'Drama'}]",3.5019577699883158
8428,Pump up the Volume,3.4705882352941178,17,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",3.5019577699883158
1368,First Blood,3.4722222222222223,18,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",3.501894616117725
526,Ladyhawke,3.4761904761904763,21,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",3.5017274441073374
10141,Dirty Rotten Scoundrels,3.4761904761904763,21,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",3.5017274441073374
9302,Up Close & Personal,3.4782608695652173,23,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.501631474990263
984,Dirty Harry,3.4782608695652173,23,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3.501631474990263
22947,Up in the Air,3.480769230769231,26,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.501505976914089
4133,Blow,3.4864864864864864,37,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.5011746619929895
9591,That Thing You Do!,3.489795918367347,49,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.5009473080588625
1933,The Others,3.489795918367347,49,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3.5009473080588625
4476,Legends of the Fall,3.4863013698630136,73,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",3.494868989530808
11969,Tombstone,3.482456140350877,57,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",3.49369618713785
97,Tron,3.478723404255319,47,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",3.492645551660824
8681,Taken,3.467741935483871,31,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3.4899712068102158
10138,Iron Man 2,3.4655172413793105,29,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",3.489493645229749
