genre,tmdbId,title,vi,Ri,WR_g,m_g,C_g
(No Genre),13667,Better Off Dead...,24,3.8125,3.628990342806654,13.0,3.2902032833727834
(No Genre),473,Pi,40,3.7375,3.627785711015966,13.0,3.2902032833727834
(No Genre),782,Gattaca,84,3.6785714285714284,3.626522089524187,13.0,3.2902032833727834
(No Genre),856,Who Framed Roger Rabbit,108,3.6666666666666665,3.626220187469803,13.0,3.2902032833727834
(No Genre),20539,The Crucible,13,3.9615384615384617,3.6258708724556223,13.0,3.2902032833727834
(No Genre),242582,Nightcrawler,13,3.9615384615384617,3.6258708724556223,13.0,3.2902032833727834
(No Genre),1360,Frida,13,3.9615384615384617,3.6258708724556223,13.0,3.2902032833727834
(No Genre),8677,The Bourne Identity,13,3.9615384615384617,3.6258708724556223,13.0,3.2902032833727834
(No Genre),13685,Bottle Rocket,17,3.8823529411764706,3.625754756128206,13.0,3.2902032833727834
(No Genre),80,Before Sunset,17,3.8823529411764706,3.625754756128206,13.0,3.2902032833727834
(No Genre),15171,Charlotte's Web,25,3.8,3.6255958601012157,13.0,3.2902032833727834
(No Genre),10144,The Little Mermaid,78,3.6794871794871793,3.6238751943279794,13.0,3.2902032833727834
(No Genre),393,Kill Bill: Vol. 2,103,3.6650485436893203,3.623040023136605,13.0,3.2902032833727834
(No Genre),14283,The Red Violin,22,3.8181818181818183,3.622075505252748,13.0,3.2902032833727834
(No Genre),10634,Friday,22,3.8181818181818183,3.622075505252748,13.0,3.2902032833727834
(No Genre),11593,Nobody's Fool,18,3.861111111111111,3.6216981510918127,13.0,3.2902032833727834
(No Genre),84892,The Perks of Being a Wallflower,14,3.9285714285714284,3.621208988290599,13.0,3.2902032833727834
(No Genre),12706,Croupier,14,3.9285714285714284,3.621208988290599,13.0,3.2902032833727834
(No Genre),10223,A Simple Plan,31,3.7580645161290325,3.619832788269232,13.0,3.2902032833727834
(No Genre),9800,Philadelphia,86,3.6686046511627906,3.618915582665113,13.0,3.2902032833727834
(No Genre),16,Dancer in the Dark,23,3.8043478260869565,3.6186845189957273,13.0,3.2902032833727834
(No Genre),184,Jackie Brown,57,3.692982456140351,3.6181806097692313,13.0,3.2902032833727834
(No Genre),334,Magnolia,57,3.692982456140351,3.6181806097692313,13.0,3.2902032833727834
(No Genre),11302,Bananas,19,3.8421052631578947,3.6178950838701933,13.0,3.2902032833727834
(No Genre),11005,Awakenings,19,3.8421052631578947,3.6178950838701933,13.0,3.2902032833727834
(No Genre),805,Rosemary's Baby,36,3.736111111111111,3.617809034364208,13.0,3.2902032833727834
(No Genre),111,Scarface,49,3.704081632653061,3.6173006884491317,13.0,3.2902032833727834
(No Genre),466,Klute,15,3.9,3.6168800958516494,13.0,3.2902032833727834
(No Genre),64690,Drive,15,3.9,3.6168800958516494,13.0,3.2902032833727834
(No Genre),26408,The War Room,15,3.9,3.6168800958516494,13.0,3.2902032833727834
(No Genre),671,Harry Potter and the Philosopher's Stone,105,3.657142857142857,3.6167173108800523,13.0,3.2902032833727834
(No Genre),1402,The Pursuit of Happyness,24,3.7916666666666665,3.61547682929314,13.0,3.2902032833727834
(No Genre),127585,X-Men: Days of Future Past,24,3.7916666666666665,3.61547682929314,13.0,3.2902032833727834
(No Genre),61791,Rise of the Planet of the Apes,24,3.7916666666666665,3.61547682929314,13.0,3.2902032833727834
(No Genre),422,8½,20,3.825,3.6143225055710966,13.0,3.2902032833727834
(No Genre),6471,The Jerk,51,3.696078431372549,3.6136350419350967,13.0,3.2902032833727834
(No Genre),11886,Robin Hood,29,3.7586206896551726,3.6136343496153858,13.0,3.2902032833727834
(No Genre),1389,Out of Sight,29,3.7586206896551726,3.6136343496153858,13.0,3.2902032833727834
(No Genre),609,Poltergeist,38,3.723684210526316,3.6131890722322786,13.0,3.2902032833727834
(No Genre),16636,Spellbound,16,3.875,3.6128497477188337,13.0,3.2902032833727834
(No Genre),71,Billy Elliot,43,3.7093023255813953,3.6120114764972535,13.0,3.2902032833727834
(No Genre),653,Nosferatu,21,3.8095238095238093,3.6109600789366523,13.0,3.2902032833727834
(No Genre),11356,The Odd Couple,21,3.8095238095238093,3.6109600789366523,13.0,3.2902032833727834
(No Genre),7299,Equilibrium,35,3.7285714285714286,3.6098467225801287,13.0,3.2902032833727834
(No Genre),58574,Sherlock Holmes: A Game of Shadows,26,3.769230769230769,3.6095549406114404,13.0,3.2902032833727834
(No Genre),3176,Battle Royale,26,3.769230769230769,3.6095549406114404,13.0,3.2902032833727834
(No Genre),672,Harry Potter and the Chamber of Secrets,81,3.6604938271604937,3.609283432806874,13.0,3.2902032833727834
(No Genre),24748,Hud,17,3.8529411764705883,3.6090880894615394,13.0,3.2902032833727834
(No Genre),13665,Arthur,17,3.8529411764705883,3.6090880894615394,13.0,3.2902032833727834
(No Genre),10511,In America,17,3.8529411764705883,3.6090880894615394,13.0,3.2902032833727834
(No Genre),1538,Collateral,40,3.7125,3.608917786487664,13.0,3.2902032833727834
(No Genre),11601,Stir of Echoes,22,3.7954545454545454,3.6077897909670336,13.0,3.2902032833727834
(No Genre),9533,Red Dragon,27,3.759259259259259,3.6068160670961547,13.0,3.2902032833727834
(No Genre),5693,Hoosiers,27,3.759259259259259,3.6068160670961547,13.0,3.2902032833727834
(No Genre),9314,Nineteen Eighty-Four,13,3.923076923076923,3.606640103224853,13.0,3.2902032833727834
(No Genre),11314,Koyaanisqatsi,13,3.923076923076923,3.606640103224853,13.0,3.2902032833727834
(No Genre),11327,Midnight Express,13,3.923076923076923,3.606640103224853,13.0,3.2902032833727834
(No Genre),9662,The Triplets of Belleville,13,3.923076923076923,3.606640103224853,13.0,3.2902032833727834
(No Genre),925,Do the Right Thing,32,3.734375,3.6060587263076926,13.0,3.2902032833727834
(No Genre),10340,Lady and the Tramp,51,3.6862745098039214,3.6058225419350967,13.0,3.2902032833727834
(No Genre),16859,Kiki's Delivery Service,18,3.8333333333333335,3.605569118833748,13.0,3.2902032833727834
(No Genre),11360,Dumbo,42,3.7023809523809526,3.6049571397062947,13.0,3.2902032833727834
(No Genre),9479,The Nightmare Before Christmas,90,3.65,3.6045887639208365,13.0,3.2902032833727834
(No Genre),408,Snow White and the Seven Dwarfs,71,3.6619718309859155,3.6044362224267403,13.0,3.2902032833727834
(No Genre),10161,My Left Foot: The Story of Christy Brown,28,3.75,3.60421079716698,13.0,3.2902032833727834
(No Genre),9454,Ever After: A Cinderella Story,28,3.75,3.60421079716698,13.0,3.2902032833727834
(No Genre),533,The Curse of the Were-Rabbit,28,3.75,3.60421079716698,13.0,3.2902032833727834
(No Genre),1491,The Illusionist,33,3.727272727272727,3.603753101822743,13.0,3.2902032833727834
(No Genre),49026,The Dark Knight Rises,48,3.6875,3.6028302079319046,13.0,3.2902032833727834
(No Genre),147,The 400 Blows,14,3.892857142857143,3.6026904697720807,13.0,3.2902032833727834
(No Genre),18254,Reds,14,3.892857142857143,3.6026904697720807,13.0,3.2902032833727834
(No Genre),51876,Limitless,19,3.8157894736842106,3.6022700838701933,13.0,3.2902032833727834
(No Genre),49047,Gravity,29,3.7413793103448274,3.601729587710623,13.0,3.2902032833727834
(No Genre),1018,Mulholland Drive,39,3.7051282051282053,3.60139697468935,13.0,3.2902032833727834
(No Genre),1633,Fried Green Tomatoes,40,3.7,3.599483824223513,13.0,3.2902032833727834
(No Genre),10890,Stripes,40,3.7,3.599483824223513,13.0,3.2902032833727834
(No Genre),828,The Day the Earth Stood Still,20,3.8,3.5991709904195814,13.0,3.2902032833727834
(No Genre),9340,The Goonies,51,3.676470588235294,3.5980100419350967,13.0,3.2902032833727834
(No Genre),2666,Dark City,51,3.676470588235294,3.5980100419350967,13.0,3.2902032833727834
(No Genre),90,Beverly Hills Cop,51,3.676470588235294,3.5980100419350967,13.0,3.2902032833727834
(No Genre),1417,Pan's Labyrinth,52,3.673076923076923,3.5965021951360954,13.0,3.2902032833727834
(No Genre),4538,The Darjeeling Limited,21,3.7857142857142856,3.596254196583711,13.0,3.2902032833727834
(No Genre),12105,Yellow Submarine,21,3.7857142857142856,3.596254196583711,13.0,3.2902032833727834
(No Genre),260,The 39 Steps,16,3.84375,3.595608368408489,13.0,3.2902032833727834
(No Genre),10242,What Ever Happened to Baby Jane?,16,3.84375,3.595608368408489,13.0,3.2902032833727834
(No Genre),87827,Life of Pi,22,3.772727272727273,3.5935040766813193,13.0,3.2902032833727834
(No Genre),10998,Fatal Attraction,49,3.673469387755102,3.5931071400620356,13.0,3.2902032833727834
(No Genre),11873,The Color of Money,17,3.823529411764706,3.5924214227948728,13.0,3.2902032833727834
(No Genre),10122,Flight of the Navigator,17,3.823529411764706,3.5924214227948728,13.0,3.2902032833727834
(No Genre),8293,Howards End,17,3.823529411764706,3.5924214227948728,13.0,3.2902032833727834
(No Genre),9716,Everyone Says I Love You,17,3.823529411764706,3.5924214227948728,13.0,3.2902032833727834
(No Genre),68924,The Ice Storm,17,3.823529411764706,3.5924214227948728,13.0,3.2902032833727834
(No Genre),2107,L.A. Story,39,3.6923076923076925,3.591781590073965,13.0,3.2902032833727834
(No Genre),8065,21,18,3.8055555555555554,3.5894400865756833,13.0,3.2902032833727834
(No Genre),10882,Sleeping Beauty,35,3.7,3.5890133892467952,13.0,3.2902032833727834
(No Genre),11446,Welcome to the Dollhouse,30,3.716666666666667,3.587735876368516,13.0,3.2902032833727834
(No Genre),801,"Good Morning, Vietnam",53,3.660377358490566,3.5874642830885786,13.0,3.2902032833727834
(No Genre),13377,How the Grinch Stole Christmas!,13,3.8846153846153846,3.587409333994084,13.0,3.2902032833727834
(No Genre),99861,Avengers: Age of Ultron,13,3.8846153846153846,3.587409333994084,13.0,3.2902032833727834
(No Genre),3133,Badlands,13,3.8846153846153846,3.587409333994084,13.0,3.2902032833727834
(No Genre),1781,An Inconvenient Truth,19,3.789473684210526,3.5866450838701933,13.0,3.2902032833727834
(No Genre),5825,National Lampoon's Christmas Vacation,25,3.74,3.586122175890689,13.0,3.2902032833727834
(No Genre),853,Enemy at the Gates,37,3.689189189189189,3.585452853676924,13.0,3.2902032833727834
(No Genre),19995,Avatar,67,3.6417910447761193,3.5846580335480773,13.0,3.2902032833727834
(No Genre),54138,Star Trek Into Darkness,20,3.775,3.5840194752680663,13.0,3.2902032833727834
(No Genre),9675,Sideways,45,3.6666666666666665,3.582286942824934,13.0,3.2902032833727834
(No Genre),590,The Hours,15,3.8333333333333335,3.581165810137364,13.0,3.2902032833727834
(No Genre),936,The Pink Panther,15,3.8333333333333335,3.581165810137364,13.0,3.2902032833727834
(No Genre),10493,Dead Calm,15,3.8333333333333335,3.581165810137364,13.0,3.2902032833727834
(No Genre),558,Spider-Man 2,84,3.625,3.5801303369468678,13.0,3.2902032833727834
(No Genre),10784,Cabaret,22,3.75,3.579218362395605,13.0,3.2902032833727834
(No Genre),691,The Spy Who Loved Me,22,3.75,3.579218362395605,13.0,3.2902032833727834
(No Genre),30890,Radio Days,22,3.75,3.579218362395605,13.0,3.2902032833727834
(No Genre),7270,Matchstick Men,22,3.75,3.579218362395605,13.0,3.2902032833727834
(No Genre),2895,The Apostle,16,3.8125,3.578366989098144,13.0,3.2902032833727834
(No Genre),65754,The Girl with the Dragon Tattoo,16,3.8125,3.578366989098144,13.0,3.2902032833727834
(No Genre),11527,Excalibur,16,3.8125,3.578366989098144,13.0,3.2902032833727834
(No Genre),4174,Spellbound,16,3.8125,3.578366989098144,13.0,3.2902032833727834
(No Genre),649,Belle de Jour,16,3.8125,3.578366989098144,13.0,3.2902032833727834
(No Genre),9598,Babe,148,3.6013513513513513,3.5762275943096036,13.0,3.2902032833727834
(No Genre),102899,Ant-Man,17,3.7941176470588234,3.575754756128206,13.0,3.2902032833727834
(No Genre),261,Cat on a Hot Tin Roof,17,3.7941176470588234,3.575754756128206,13.0,3.2902032833727834
(No Genre),11541,The Year of Living Dangerously,17,3.7941176470588234,3.575754756128206,13.0,3.2902032833727834
(No Genre),7340,Carrie,37,3.675675675675676,3.575452853676924,13.0,3.2902032833727834
(No Genre),1574,Chicago,51,3.6470588235294117,3.5745725419350967,13.0,3.2902032833727834
(No Genre),11113,My Fair Lady,51,3.6470588235294117,3.5745725419350967,13.0,3.2902032833727834
(No Genre),6957,The 40 Year Old Virgin,51,3.6470588235294117,3.5745725419350967,13.0,3.2902032833727834
(No Genre),9487,A Bug's Life,105,3.6095238095238096,3.5743444295241202,13.0,3.2902032833727834
(No Genre),245,About a Boy,52,3.644230769230769,3.5734252720591724,13.0,3.2902032833727834
(No Genre),9071,Living in Oblivion,18,3.7777777777777777,3.573311054317619,13.0,3.2902032833727834
(No Genre),210577,Gone Girl,25,3.72,3.5729642811538476,13.0,3.2902032833727834
(No Genre),624,Easy Rider,25,3.72,3.5729642811538476,13.0,3.2902032833727834
(No Genre),13820,Repo Man,32,3.6875,3.5727253929743594,13.0,3.2902032833727834
(No Genre),36658,X2,81,3.617283950617284,3.572049390253683,13.0,3.2902032833727834
(No Genre),1262,Stranger Than Fiction,40,3.6625,3.5711819374310605,13.0,3.2902032833727834
(No Genre),83666,Moonrise Kingdom,26,3.7115384615384617,3.571093402149902,13.0,3.2902032833727834
(No Genre),1895,Star Wars: Episode III - Revenge of the Sith,62,3.629032258064516,3.5703019024512823,13.0,3.2902032833727834
(No Genre),824,Moulin Rouge!,55,3.6363636363636362,3.5701859218212673,13.0,3.2902032833727834
(No Genre),345,Eyes Wide Shut,63,3.626984126984127,3.569376877419029,13.0,3.2902032833727834
(No Genre),2657,Pleasantville,64,3.625,3.5684758790109896,13.0,3.2902032833727834
(No Genre),871,Planet of the Apes,57,3.6315789473684212,3.5681806097692315,13.0,3.2902032833727834
(No Genre),1654,The Dirty Dozen,35,3.6714285714285713,3.5681800559134618,13.0,3.2902032833727834
(No Genre),3131,Gangs of New York,35,3.6714285714285713,3.5681800559134618,13.0,3.2902032833727834
(No Genre),11779,Buena Vista Social Club,13,3.8461538461538463,3.568178564763315,13.0,3.2902032833727834
(No Genre),27103,My Life in Pink,13,3.8461538461538463,3.568178564763315,13.0,3.2902032833727834
(No Genre),1024,Heavenly Creatures,43,3.6511627906976742,3.5673686193543963,13.0,3.2902032833727834
(No Genre),401,Garden State,58,3.6293103448275863,3.567220319490792,13.0,3.2902032833727834
(No Genre),10440,Manhattan Murder Mystery,21,3.738095238095238,3.566842431877829,13.0,3.2902032833727834
(No Genre),3933,Corpse Bride,21,3.738095238095238,3.566842431877829,13.0,3.2902032833727834
(No Genre),19931,The Joy Luck Club,21,3.738095238095238,3.566842431877829,13.0,3.2902032833727834
(No Genre),1548,Ghost World,36,3.6666666666666665,3.5667886262009425,13.0,3.2902032833727834
(No Genre),11448,Mighty Aphrodite,51,3.6372549019607843,3.5667600419350967,13.0,3.2902032833727834
(No Genre),1694,Re-Animator,14,3.8214285714285716,3.5656534327350435,13.0,3.2902032833727834
(No Genre),966,The Magnificent Seven,14,3.8214285714285716,3.5656534327350435,13.0,3.2902032833727834
(No Genre),2039,Moonstruck,37,3.6621621621621623,3.5654528536769234,13.0,3.2902032833727834
(No Genre),9571,Dazed and Confused,37,3.6621621621621623,3.5654528536769234,13.0,3.2902032833727834
(No Genre),173,"20,000 Leagues Under the Sea",37,3.6621621621621623,3.5654528536769234,13.0,3.2902032833727834
(No Genre),616,The Last Samurai,45,3.6444444444444444,3.5650455635145892,13.0,3.2902032833727834
(No Genre),10539,James and the Giant Peach,53,3.6320754716981134,3.5647370103613056,13.0,3.2902032833727834
(No Genre),11153,National Lampoon's Vacation,30,3.683333333333333,3.5644800624150275,13.0,3.2902032833727834
(No Genre),194662,Birdman,15,3.8,3.5633086672802206,13.0,3.2902032833727834
(No Genre),5143,Hannah and Her Sisters,15,3.8,3.5633086672802206,13.0,3.2902032833727834
(No Genre),11963,Three Days of the Condor,15,3.8,3.5633086672802206,13.0,3.2902032833727834
(No Genre),1607,A Bronx Tale,23,3.717391304347826,3.563128963440172,13.0,3.2902032833727834
(No Genre),1830,Lord of War,31,3.6774193548387095,3.5630146064510497,13.0,3.2902032833727834
(No Genre),2756,The Abyss,71,3.612676056338028,3.5627695557600734,13.0,3.2902032833727834
(No Genre),6075,Carlito's Way,32,3.671875,3.5616142818632484,13.0,3.2902032833727834
(No Genre),11016,Key Largo,16,3.78125,3.5611256097877995,13.0,3.2902032833727834
(No Genre),60308,Moneyball,16,3.78125,3.5611256097877995,13.0,3.2902032833727834
(No Genre),643,Battleship Potemkin,16,3.78125,3.5611256097877995,13.0,3.2902032833727834
(No Genre),957,Spaceballs,58,3.6206896551724137,3.560178065969665,13.0,3.2902032833727834
(No Genre),11929,Dolores Claiborne,25,3.7,3.559806386417005,13.0,3.2902032833727834
(No Genre),23168,The Town,17,3.764705882352941,3.5590880894615395,13.0,3.2902032833727834
(No Genre),10534,White Squall,17,3.764705882352941,3.5590880894615395,13.0,3.2902032833727834
(No Genre),10388,The Limey,17,3.764705882352941,3.5590880894615395,13.0,3.2902032833727834
(No Genre),10215,Sliding Doors,26,3.6923076923076925,3.5582728893293893,13.0,3.2902032833727834
(No Genre),2668,Sleepy Hollow,52,3.625,3.558040656674557,13.0,3.2902032833727834
(No Genre),12186,Defending Your Life,18,3.75,3.5571820220595547,13.0,3.2902032833727834
(No Genre),11639,The Dark Crystal,28,3.6785714285714284,3.555430309362102,13.0,3.2902032833727834
(No Genre),1554,Down by Law,19,3.736842105263158,3.5553950838701933,13.0,3.2902032833727834
(No Genre),409,The English Patient,74,3.6013513513513513,3.5548579618832896,13.0,3.2902032833727834
(No Genre),12614,Victor/Victoria,29,3.6724137931034484,3.5541105400915756,13.0,3.2902032833727834
(No Genre),4348,Pride & Prejudice,20,3.725,3.553716444965036,13.0,3.2902032833727834
(No Genre),12151,Ruthless People,20,3.725,3.553716444965036,13.0,3.2902032833727834
(No Genre),4816,Ghost Dog: The Way of the Samurai,20,3.725,3.553716444965036,13.0,3.2902032833727834
(No Genre),1621,Trading Places,48,3.625,3.5536498800630523,13.0,3.2902032833727834
(No Genre),23483,Kick-Ass,30,3.6666666666666665,3.5528521554382833,13.0,3.2902032833727834
(No Genre),338,"Good bye, Lenin!",21,3.7142857142857144,3.5521365495248878,13.0,3.2902032833727834
(No Genre),2074,Flirting with Disaster,21,3.7142857142857144,3.5521365495248878,13.0,3.2902032833727834
(No Genre),941,Lethal Weapon,90,3.588888888888889,3.5511907056684096,13.0,3.2902032833727834
(No Genre),2322,Sneakers,51,3.6176470588235294,3.5511350419350967,13.0,3.2902032833727834
(No Genre),1088,Whale Rider,22,3.7045454545454546,3.5506469338241766,13.0,3.2902032833727834
(No Genre),13342,Fast Times at Ridgemont High,52,3.6153846153846154,3.5503483489822494,13.0,3.2902032833727834
(No Genre),9693,Children of Men,43,3.627906976744186,3.549511476497253,13.0,3.2902032833727834
(No Genre),9411,Fallen,13,3.8076923076923075,3.5489477955325457,13.0,3.2902032833727834
(No Genre),1878,Fear and Loathing in Las Vegas,44,3.625,3.5486428541025647,13.0,3.2902032833727834
(No Genre),1637,Speed,180,3.566666666666667,3.5480447807453173,13.0,3.2902032833727834
(No Genre),612,Munich,24,3.6875,3.5479092617255725,13.0,3.2902032833727834
(No Genre),11393,The Natural,35,3.642857142857143,3.5473467225801287,13.0,3.2902032833727834
(No Genre),12133,Step Brothers,14,3.7857142857142856,3.5471349142165254,13.0,3.2902032833727834
(No Genre),938,For a Few Dollars More,14,3.7857142857142856,3.5471349142165254,13.0,3.2902032833727834
(No Genre),4771,Gone Baby Gone,14,3.7857142857142856,3.5471349142165254,13.0,3.2902032833727834
(No Genre),3114,The Searchers,14,3.7857142857142856,3.5471349142165254,13.0,3.2902032833727834
(No Genre),322,Mystic River,46,3.619565217391304,3.546993943794003,13.0,3.2902032833727834
(No Genre),177,The Fisher King,37,3.635135135135135,3.545452853676924,13.0,3.2902032833727834
(No Genre),19908,Zombieland,37,3.635135135135135,3.545452853676924,13.0,3.2902032833727834
(No Genre),1653,The Motorcycle Diaries,26,3.673076923076923,3.545452376508876,13.0,3.2902032833727834
(No Genre),11000,The Birdcage,93,3.5806451612903225,3.5450249309796806,13.0,3.2902032833727834
(No Genre),12092,Alice in Wonderland,49,3.6122448979591835,3.5447200432878416,13.0,3.2902032833727834
(No Genre),10693,Peter Pan,38,3.6315789473684212,3.5445616212518862,13.0,3.2902032833727834
(No Genre),814,An American Werewolf in London,38,3.6315789473684212,3.5445616212518862,13.0,3.2902032833727834
(No Genre),40156,Priest,16,3.75,3.5438842304774547,13.0,3.2902032833727834
(No Genre),10590,We Were Soldiers,16,3.75,3.5438842304774547,13.0,3.2902032833727834
(No Genre),403,Driving Miss Daisy,40,3.625,3.5428800506386073,13.0,3.2902032833727834
(No Genre),76,Before Sunrise,18,3.7222222222222223,3.54105298980149,13.0,3.2902032833727834
(No Genre),4836,Layer Cake,18,3.7222222222222223,3.54105298980149,13.0,3.2902032833727834
(No Genre),9495,The Crow,67,3.58955223880597,3.540908033548077,13.0,3.2902032833727834
(No Genre),9361,The Last of the Mohicans,43,3.616279069767442,3.540582905068682,13.0,3.2902032833727834
(No Genre),646,Dr. No,31,3.6451612903225805,3.5402873337237772,13.0,3.2902032833727834
(No Genre),18785,The Hangover,44,3.6136363636363638,3.539870924278003,13.0,3.2902032833727834
(No Genre),2252,Eastern Promises,19,3.710526315789474,3.5397700838701933,13.0,3.2902032833727834
(No Genre),657,From Russia with Love,32,3.640625,3.539392059641026,13.0,3.2902032833727834
(No Genre),5548,RoboCop,58,3.5948275862068964,3.539051305406284,13.0,3.2902032833727834
(No Genre),11336,The Dead Zone,20,3.7,3.538564929813521,13.0,3.2902032833727834
(No Genre),638,Lost Highway,20,3.7,3.538564929813521,13.0,3.2902032833727834
(No Genre),9444,Anastasia,22,3.6818181818181817,3.5363612195384624,13.0,3.2902032833727834
(No Genre),82693,Silver Linings Playbook,22,3.6818181818181817,3.5363612195384624,13.0,3.2902032833727834
(No Genre),13597,Labyrinth,36,3.625,3.5361763813029836,13.0,3.2902032833727834
(No Genre),9326,Romancing the Stone,65,3.5846153846153848,3.535546701074951,13.0,3.2902032833727834
(No Genre),10895,Pinocchio,66,3.5833333333333335,3.535096742833496,13.0,3.2902032833727834
(No Genre),809,Shrek 2,81,3.574074074074074,3.534815347700491,13.0,3.2902032833727834
(No Genre),9844,The Opposite of Sex,24,3.6666666666666665,3.5343957482120594,13.0,3.2902032833727834
(No Genre),36657,X-Men,127,3.559055118110236,3.5340903048846157,13.0,3.2902032833727834
(No Genre),11831,Amistad,25,3.66,3.533490596943321,13.0,3.2902032833727834
(No Genre),13183,Watchmen,26,3.6538461538461537,3.5326318636883633,13.0,3.2902032833727834
(No Genre),861,Total Recall,104,3.5625,3.5322448092636423,13.0,3.2902032833727834
(No Genre),10674,Mulan,42,3.607142857142857,3.532229866979022,13.0,3.2902032833727834
(No Genre),1412,"Sex, Lies, and Videotape",29,3.6379310344827585,3.530301016282052,13.0,3.2902032833727834
(No Genre),26561,Enchanted April,13,3.769230769230769,3.5297170263017765,13.0,3.2902032833727834
(No Genre),4922,The Curious Case of Benjamin Button,30,3.6333333333333333,3.529596341484795,13.0,3.2902032833727834
(No Genre),10684,Courage Under Fire,31,3.629032258064516,3.528923697360141,13.0,3.2902032833727834
(No Genre),5915,Into the Wild,31,3.629032258064516,3.528923697360141,13.0,3.2902032833727834
(No Genre),32060,Brighton Beach Memoirs,14,3.75,3.528616395698007,13.0,3.2902032833727834
(No Genre),2323,Field of Dreams,67,3.574626865671642,3.528408033548077,13.0,3.2902032833727834
(No Genre),4912,Confessions of a Dangerous Mind,32,3.625,3.528280948529915,13.0,3.2902032833727834
(No Genre),544,There's Something About Mary,123,3.5528455284552845,3.5277400197341633,13.0,3.2902032833727834
(No Genre),9631,The Negotiator,33,3.621212121212121,3.5276661453010036,13.0,3.2902032833727834
(No Genre),1630,The People vs. Larry Flynt,33,3.621212121212121,3.5276661453010036,13.0,3.2902032833727834
(No Genre),860,WarGames,33,3.621212121212121,3.5276661453010036,13.0,3.2902032833727834
(No Genre),4523,Enchanted,15,3.7333333333333334,3.527594381565935,13.0,3.2902032833727834
(No Genre),1052,Blow-Up,15,3.7333333333333334,3.527594381565935,13.0,3.2902032833727834
(No Genre),11455,Up in Smoke,15,3.7333333333333334,3.527594381565935,13.0,3.2902032833727834
(No Genre),1890,Children of a Lesser God,15,3.7333333333333334,3.527594381565935,13.0,3.2902032833727834
(No Genre),16281,Creepshow,15,3.7333333333333334,3.527594381565935,13.0,3.2902032833727834
(No Genre),2567,The Aviator,34,3.6176470588235294,3.527077503911621,13.0,3.2902032833727834
(No Genre),11566,Dave,90,3.561111111111111,3.526918861008215,13.0,3.2902032833727834
(No Genre),20352,Despicable Me,16,3.71875,3.5266428511671095,13.0,3.2902032833727834
(No Genre),508,Love Actually,55,3.581818181818182,3.5260682747624443,13.0,3.2902032833727834
(No Genre),3595,Ransom,76,3.5657894736842106,3.5255353110544516,13.0,3.2902032833727834
(No Genre),9603,Clueless,120,3.55,3.524606335968768,13.0,3.2902032833727834
(No Genre),4553,The Machinist,19,3.6842105263157894,3.5241450838701933,13.0,3.2902032833727834
(No Genre),2255,Chasing Amy,65,3.5692307692307694,3.5227261882544383,13.0,3.2902032833727834
(No Genre),38757,Tangled,21,3.6666666666666665,3.5227247848190055,13.0,3.2902032833727834
(No Genre),11054,Hairspray,21,3.6666666666666665,3.5227247848190055,13.0,3.2902032833727834
(No Genre),164,Breakfast at Tiffany's,44,3.590909090909091,3.5223270646288802,13.0,3.2902032833727834
(No Genre),907,Doctor Zhivago,22,3.659090909090909,3.522075505252748,13.0,3.2902032833727834
(No Genre),11881,Miracle on 34th Street,22,3.659090909090909,3.522075505252748,13.0,3.2902032833727834
(No Genre),1771,Captain America: The First Avenger,22,3.659090909090909,3.522075505252748,13.0,3.2902032833727834
(No Genre),227,The Outsiders,23,3.652173913043478,3.521462296773505,13.0,3.2902032833727834
(No Genre),12104,Pink Floyd: The Wall,24,3.6458333333333335,3.5208822346985453,13.0,3.2902032833727834
(No Genre),2604,Born on the Fourth of July,24,3.6458333333333335,3.5208822346985453,13.0,3.2902032833727834
(No Genre),764,The Evil Dead,24,3.6458333333333335,3.5208822346985453,13.0,3.2902032833727834
(No Genre),37135,Tarzan,28,3.625,3.5188449435084435,13.0,3.2902032833727834
(No Genre),142,Brokeback Mountain,29,3.6206896551724137,3.51839625437729,13.0,3.2902032833727834
(No Genre),462,Erin Brockovich,85,3.552941176470588,3.5180881906514916,13.0,3.2902032833727834
(No Genre),37094,Falling Down,31,3.6129032258064515,3.5175600609965043,13.0,3.2902032833727834
(No Genre),1909,Don Juan DeMarco,35,3.6,3.5160967225801287,13.0,3.2902032833727834
(No Genre),954,Mission: Impossible,168,3.5327380952380953,3.5153184678665537,13.0,3.2902032833727834
(No Genre),10377,My Cousin Vinny,76,3.5526315789473686,3.5142993559982716,13.0,3.2902032833727834
(No Genre),10776,Little Shop of Horrors,45,3.577777777777778,3.513321425583555,13.0,3.2902032833727834
(No Genre),106,Predator,53,3.5660377358490565,3.5117067073310024,13.0,3.2902032833727834
(No Genre),11224,Cinderella,55,3.5636363636363635,3.5113623924095028,13.0,3.2902032833727834
(No Genre),1271,300,59,3.559322033898305,3.5107311483867525,13.0,3.2902032833727834
(No Genre),12651,Memphis Belle,14,3.7142857142857144,3.510097877179488,13.0,3.2902032833727834
(No Genre),802,Lolita,16,3.6875,3.5094014718567648,13.0,3.2902032833727834
(No Genre),21711,The Candidate,16,3.6875,3.5094014718567648,13.0,3.2902032833727834
(No Genre),11299,Cowboy Bebop: The Movie,16,3.6875,3.5094014718567648,13.0,3.2902032833727834
(No Genre),231,Syriana,16,3.6875,3.5094014718567648,13.0,3.2902032833727834
